full_name,first_name,last_name,height
Henry GUILLIAMS,Henry,GUILLIAMS,171.4342363415057
Richard DEFEO,Richard,DEFEO,169.32065278038965
Scott RHEA,Scott,RHEA,178.6504814924781
Lee MCLEAN,Lee,MCLEAN,180.27134373875805
Robert MORNING,Robert,MORNING,184.89872092935192
William MCBEE,William,MCBEE,166.54170474593164
Louis JONES,Louis,JONES,178.64605471346533
Eugene BECHTOLD,Eugene,BECHTOLD,168.63477470287194
Joseph EPLEY,Joseph,EPLEY,180.98797767321057
Carl ARRIAGA,Carl,ARRIAGA,182.26394948642752
Casimer WILLIAMS,Casimer,WILLIAMS,184.42708309599638
Daniel PAYNE,Daniel,PAYNE,171.81451304532632
James DACOSTA,James,DACOSTA,174.10523794900024
Walter LE,Walter,LE,169.44025714750651
Burton BURKETT,Burton,BURKETT,182.2912409038407
Alexander WATKINS,Alexander,WATKINS,177.35130273799166
Raymond WALKER,Raymond,WALKER,183.35309271926903
James KINNEY,James,KINNEY,169.31257828584802
Odell ALFANO,Odell,ALFANO,180.89378342819128
James CHAVEZ,James,CHAVEZ,187.9775319506988
Joseph WORMAN,Joseph,WORMAN,170.83114031027364
Thomas GREENWALD,Thomas,GREENWALD,170.92809272716795
John HILL,John,HILL,177.52825610247675
James HANNAN,James,HANNAN,166.27424465174738
David MILTON,David,MILTON,194.46881767160048
Andres HURLBURT,Andres,HURLBURT,171.71323666318116
Larry NUNES,Larry,NUNES,188.42149068417456
Ronny WILLIAMS,Ronny,WILLIAMS,191.79677881991438
Frank DAMBROSIO,Frank,DAMBROSIO,170.08504396450851
Leonard HAMILTON,Leonard,HAMILTON,174.14893078566112
Arthur CASTEEL,Arthur,CASTEEL,161.1757757089026
Dick PARRON,Dick,PARRON,178.20629672058794
William FOX,William,FOX,189.37343212555
Jake LANIER,Jake,LANIER,184.47919671156683
George KECK,George,KECK,175.45593502132084
Sean LILLA,Sean,LILLA,175.47738789252563
Walter PUIG,Walter,PUIG,185.83419872923028
Christopher HOLLIFIELD,Christopher,HOLLIFIELD,198.6169536343065
Kerry CONLEN,Kerry,CONLEN,188.48104153328356
Alexander BENSON,Alexander,BENSON,174.05709868343325
Warren BEST,Warren,BEST,171.1184114644205
Andrew WHITE,Andrew,WHITE,171.33862273014387
Gary SCOTT,Gary,SCOTT,177.47646921031796
Christopher RICHMOND,Christopher,RICHMOND,171.40645598826484
Ralph TROKEY,Ralph,TROKEY,183.4965262710495
John FIEDLER,John,FIEDLER,184.7915281782225
Winfred WORKMAN,Winfred,WORKMAN,188.2240777382993
Frank CABANSAG,Frank,CABANSAG,186.32454738290792
Joshua CLARK,Joshua,CLARK,179.84872436010065
Christopher CHANDLER,Christopher,CHANDLER,181.55570493856015
Fred YOUNG,Fred,YOUNG,183.47663666057318
Cameron LANE,Cameron,LANE,183.34412662365008
Andrew ROBERSON,Andrew,ROBERSON,172.60288252571542
Charles LOCKWOOD,Charles,LOCKWOOD,175.47274648729524
Russell HUANG,Russell,HUANG,179.520900220779
Brian STERNER,Brian,STERNER,174.32091608578526
Richard AARON,Richard,AARON,187.39500987598802
Jose SPRINGS,Jose,SPRINGS,174.94824678847226
Brandon LEWIS,Brandon,LEWIS,167.8628935361073
Caleb HARRIS,Caleb,HARRIS,184.85216757902342
James KORBER,James,KORBER,171.67329966460778
Steven JUDD,Steven,JUDD,181.8107075780128
John REAVES,John,REAVES,177.39388843740002
John SAIA,John,SAIA,195.6425433356108
Richard TRICE,Richard,TRICE,185.2717301554967
Travis MANCINAS,Travis,MANCINAS,169.32832289098434
Sidney MCCARTHY,Sidney,MCCARTHY,169.02170771233733
James MACKIEWICZ,James,MACKIEWICZ,184.6855573223461
Francisco JONES,Francisco,JONES,177.18841846666592
Rodolfo SMITH,Rodolfo,SMITH,169.96904458234016
Christopher LUERA,Christopher,LUERA,174.30568501748297
John HASAN,John,HASAN,184.376801060166
Joe MOORE,Joe,MOORE,164.70399958620413
James ALDANA,James,ALDANA,180.2908898547027
Reggie GRACE,Reggie,GRACE,174.72811171397623
Walter SWANDA,Walter,SWANDA,186.46757064536516
Brandon RHAN,Brandon,RHAN,175.4719406023146
Louis HUTCHINSON,Louis,HUTCHINSON,180.44650279894688
Nicholas LEE,Nicholas,LEE,180.31623433762675
Richard DELAUGHTER,Richard,DELAUGHTER,198.47493454650856
James WILLIAMS,James,WILLIAMS,186.55535570739724
Ronald GARCIA,Ronald,GARCIA,167.97918552816895
Gregory ELMORE,Gregory,ELMORE,166.61492394073397
David SELBY,David,SELBY,183.3139212798838
Byron QUADE,Byron,QUADE,160.57499873803775
Lee URIOSTEGUI,Lee,URIOSTEGUI,177.3497378958513
Gregory DUTTON,Gregory,DUTTON,179.98719574160768
Norman WHITE,Norman,WHITE,177.90695453159626
Johnnie ROMERO,Johnnie,ROMERO,188.16815414750965
Damon ADKINS,Damon,ADKINS,181.78639639417153
Paul HOVANEC,Paul,HOVANEC,186.59559534640258
Colby BERGERON,Colby,BERGERON,162.03227723079044
Cameron ROEDER,Cameron,ROEDER,184.37223368172633
Albert ESTRADA,Albert,ESTRADA,178.51283648145827
Walter PEKAR,Walter,PEKAR,169.60573435118278
Daniel BORDWELL,Daniel,BORDWELL,182.57142795095015
Clarence RODRIGUEZ,Clarence,RODRIGUEZ,181.90578234765985
Jack POLCARI,Jack,POLCARI,186.48329629643098
Jim LESAR,Jim,LESAR,173.11614665283136
Dominic FELICIANO,Dominic,FELICIANO,191.23380417870302
Alexander DUFF,Alexander,DUFF,179.99808532062102
Robert PLUMMER,Robert,PLUMMER,179.54950129146408
John COOK,John,COOK,182.22508958307708
Ronald RAINY,Ronald,RAINY,182.19140957443867
Edwin COMBS,Edwin,COMBS,181.68604214548176
Stephen RISSO,Stephen,RISSO,186.40263333000172
Walter ESPOSITO,Walter,ESPOSITO,193.14882888345
Anthony YODER,Anthony,YODER,186.4868210545132
Stewart MORAN,Stewart,MORAN,182.5847310098087
Claude SHEPARD,Claude,SHEPARD,175.72788343175372
Allen ARNO,Allen,ARNO,174.837994978665
George CARR,George,CARR,161.87452252253178
Leroy CRISP,Leroy,CRISP,170.76346024819435
Joseph HOCH,Joseph,HOCH,160.26425255872903
Harold LENIHAN,Harold,LENIHAN,186.43805958790483
Nicky PAYSEN,Nicky,PAYSEN,166.07969779125193
Robert REINHARDT,Robert,REINHARDT,197.94745483223795
Henry RIVERS,Henry,RIVERS,186.46832019231584
John MEDINA,John,MEDINA,175.18084492257395
Kyle GOURD,Kyle,GOURD,190.72617765763465
Stephen SALEK,Stephen,SALEK,176.92175205190145
Arnold COYLE,Arnold,COYLE,193.3026126722233
Max GRACE,Max,GRACE,174.35754433302347
Hugh TORREZ,Hugh,TORREZ,168.29986780950242
Charles MILITELLO,Charles,MILITELLO,185.8727936914039
Joshua LAUDERDALE,Joshua,LAUDERDALE,180.81374481255557
Carl ARMS,Carl,ARMS,190.5573998093116
John HILD,John,HILD,186.79337267304595
Keith DEATON,Keith,DEATON,175.6235149837726
Armando MAYO,Armando,MAYO,182.22154102379548
John TERRERO,John,TERRERO,172.66022801663567
Ben RODRIGUEZ,Ben,RODRIGUEZ,167.25548576455094
Rusty MCDAVID,Rusty,MCDAVID,170.78064169973496
Parker MARTINO,Parker,MARTINO,183.77873824860626
Jerry JEAN,Jerry,JEAN,170.76934480973048
Rufus OUTLAW,Rufus,OUTLAW,175.41813703276654
Fred CARTER,Fred,CARTER,174.60301821424076
Jonathan MARION,Jonathan,MARION,167.8822513399007
Daniel HUMPHREY,Daniel,HUMPHREY,185.59836077686444
Ernest MCCARTER,Ernest,MCCARTER,184.77805819922136
Aaron KNIGHT,Aaron,KNIGHT,163.82906453421649
Timothy NELSON,Timothy,NELSON,177.26664173310988
Peter CORRALES,Peter,CORRALES,173.719780485427
Edward SCHWOCHERT,Edward,SCHWOCHERT,184.3104823956053
Zachary ALBRECHT,Zachary,ALBRECHT,170.97474143149108
David KEZER,David,KEZER,181.7402801668434
Jared HILEMAN,Jared,HILEMAN,181.5378703140282
Early BARTER,Early,BARTER,185.99657549032602
Edward STRINGHAM,Edward,STRINGHAM,174.9639370165081
Henry KLEMME,Henry,KLEMME,168.75783469458526
Donald REILLY,Donald,REILLY,185.99576005962052
Lester WEBER,Lester,WEBER,177.87975692089776
Anthony LEWELLING,Anthony,LEWELLING,174.30768630675135
Paul RICHARDSON,Paul,RICHARDSON,185.61159453998025
James COZAD,James,COZAD,169.6264692006387
Gerard ROZMAN,Gerard,ROZMAN,194.34429470240667
Lowell CARTER,Lowell,CARTER,178.93087457699332
Stanley REESE,Stanley,REESE,194.24160824799935
Albert MOSE,Albert,MOSE,176.43278506535611
Michael PEREZ,Michael,PEREZ,175.37411239754496
Chris POINDEXTER,Chris,POINDEXTER,179.54429943110406
Jacob PARRACK,Jacob,PARRACK,188.81104708951622
Robert BURK,Robert,BURK,194.3230906488136
Alfred BECK,Alfred,BECK,170.78389582262508
John PEOPLE,John,PEOPLE,193.30339194523495
William GIBSON,William,GIBSON,188.708366505225
Lawrence ANDERSON,Lawrence,ANDERSON,174.997698474302
Samuel BOZEMAN,Samuel,BOZEMAN,180.51514370667678
Donald RYDER,Donald,RYDER,177.88356604945784
Patrick CARR,Patrick,CARR,171.25715762899242
Wayne POOLE,Wayne,POOLE,189.23153100782065
Matthew MILLAR,Matthew,MILLAR,175.74291816643637
Richard CLARK,Richard,CLARK,185.73211257798297
Joseph HARRIS,Joseph,HARRIS,182.24732811804944
Michael CORONADO,Michael,CORONADO,175.65852690680637
Harvey STADLER,Harvey,STADLER,185.1796090229368
Eddie MARSHALL,Eddie,MARSHALL,177.13867453179319
Jeremiah OPITZ,Jeremiah,OPITZ,171.21222851788497
Nathan BAHNER,Nathan,BAHNER,176.9338232236293
John KLEIN,John,KLEIN,173.64205095379774
Clarence ANDERSON,Clarence,ANDERSON,178.8951545331452
Gary MARKOWITZ,Gary,MARKOWITZ,170.99380322985598
William FLICK,William,FLICK,176.8954089089088
Bruce TOWNE,Bruce,TOWNE,180.74249266637833
Theodore JONES,Theodore,JONES,166.8578983331106
Porter JONES,Porter,JONES,184.69490278538453
Conner SPARKS,Conner,SPARKS,180.86975043691356
Brian SILVERIA,Brian,SILVERIA,175.42241848705723
Joseph DOWNS,Joseph,DOWNS,186.59439225185798
James HOWARD,James,HOWARD,156.12996468206873
Richard BERGER,Richard,BERGER,184.60519035953251
Lew MURPHY,Lew,MURPHY,180.4957861244039
Shannon PICO,Shannon,PICO,169.55209146154812
John SMITH,John,SMITH,186.53018351260982
David HOLLCROFT,David,HOLLCROFT,177.76694954019152
Cleveland ELMORE,Cleveland,ELMORE,175.63317433045597
Jonathan SALAMONE,Jonathan,SALAMONE,185.93952586799094
John ATKINS,John,ATKINS,188.30553001725846
William SPAINHOUR,William,SPAINHOUR,163.26008441666383
Paul TODD,Paul,TODD,177.74310867833097
Joseph HOLZER,Joseph,HOLZER,182.15561186956847
Laurence QUINTERO,Laurence,QUINTERO,189.1897420718299
Robert ALSTON,Robert,ALSTON,193.69669301316029
Anthony GREGORY,Anthony,GREGORY,183.21812048703012
Joseph ENRIQUEZ,Joseph,ENRIQUEZ,170.87586191900203
Michael BROUSSARD,Michael,BROUSSARD,167.55679728268217
Donald CHAMBERS,Donald,CHAMBERS,178.43610294727867
Andre SMITH,Andre,SMITH,179.0955980460307
Charlie LOMAX,Charlie,LOMAX,189.1273817216033
Jack REZNICEK,Jack,REZNICEK,179.0801725749743
Steven REYES,Steven,REYES,187.55057007262727
Paul KORNEGAY,Paul,KORNEGAY,169.87993126672322
Maurice BEWLEY,Maurice,BEWLEY,193.55655586546163
Calvin LAYCOCK,Calvin,LAYCOCK,181.67857162222913
Curtis GARIS,Curtis,GARIS,181.1360884162572
Wayne MOREAU,Wayne,MOREAU,182.72075885405292
Jay DAVIES,Jay,DAVIES,181.72865727873375
Christopher HAMERSKI,Christopher,HAMERSKI,177.34713741588217
Daniel MAY,Daniel,MAY,192.34677040781276
Geoffrey ZIELINSKI,Geoffrey,ZIELINSKI,166.7513121354001
William GEE,William,GEE,173.32630419743992
Grover GRUBB,Grover,GRUBB,173.55036024175956
John MONTEROSSO,John,MONTEROSSO,173.93936263905593
Oscar HANSEN,Oscar,HANSEN,168.20661615334387
Ernest MATZ,Ernest,MATZ,167.19092846426292
Henry CALDERON,Henry,CALDERON,176.90792523708006
Joseph HO,Joseph,HO,190.12779062505635
Paul HALL,Paul,HALL,176.31781549583658
Donald DONOVAN,Donald,DONOVAN,178.5880116331378
Wesley STOCKING,Wesley,STOCKING,165.07084235747655
Billie DOWNER,Billie,DOWNER,188.21327693707514
Gilbert RODGERS,Gilbert,RODGERS,178.14217041930613
Emmett SCHULTE,Emmett,SCHULTE,176.2040304310015
Mark TAPP,Mark,TAPP,173.56821089686332
Christopher AMIRAULT,Christopher,AMIRAULT,191.3230185416999
Paul HINSON,Paul,HINSON,180.16167279526212
Justin MUNOZ,Justin,MUNOZ,168.7155078229517
Billy MILLS,Billy,MILLS,182.46103005631466
William JACKSON,William,JACKSON,177.3737769695238
Blake MCCAGHREN,Blake,MCCAGHREN,167.63337202196414
Eugene GRIFFIN,Eugene,GRIFFIN,160.8587255314741
Robert DEOLIVEIRA,Robert,DEOLIVEIRA,171.15620352502333
James JOHNSON,James,JOHNSON,186.5448235483768
Michael GRIFFITH,Michael,GRIFFITH,183.9334600644977
Richard MCCUTCHEON,Richard,MCCUTCHEON,176.9597122373632
Daniel LEWIS,Daniel,LEWIS,185.18774538972255
Ferdinand OESCHGER,Ferdinand,OESCHGER,171.09057608727588
Thomas PRINGLE,Thomas,PRINGLE,184.64082407535545
Marc FERGUSON,Marc,FERGUSON,176.81071970609307
Jimmie ELLIS,Jimmie,ELLIS,167.53415337862603
Timothy JOHNSON,Timothy,JOHNSON,181.68221202814934
Carlton FRIEDMAN,Carlton,FRIEDMAN,180.7217350945565
Joe WALTON,Joe,WALTON,180.26064780178334
Preston ROLLE,Preston,ROLLE,176.2831757654378
David MCMULLEN,David,MCMULLEN,186.2901388115353
Louis BANKS,Louis,BANKS,180.00510846423293
George JONES,George,JONES,173.58774368617065
Brian COLLINS,Brian,COLLINS,170.57443152422323
Jesse HERNANDEZ,Jesse,HERNANDEZ,170.574994154309
Walter WILSON,Walter,WILSON,177.09271293684537
Laurence LINDER,Laurence,LINDER,183.76568778600478
William CERASOLI,William,CERASOLI,172.28807819189075
Richard CORTEZ,Richard,CORTEZ,181.4869598243035
Vincent WYSZYNSKI,Vincent,WYSZYNSKI,194.9580621763022
Brian TAFT,Brian,TAFT,172.62615188524742
George BUTLER,George,BUTLER,171.4317171308077
Dwayne MAUK,Dwayne,MAUK,178.85164100631988
Forrest ROJAS,Forrest,ROJAS,182.26312318946893
Timothy MENDELSOHN,Timothy,MENDELSOHN,181.57313401011064
Aaron PRITCHETT,Aaron,PRITCHETT,179.46217466575357
Willie OHARE,Willie,OHARE,182.78015161087745
Mathew WILLIAMS,Mathew,WILLIAMS,161.30464687526484
Roderick FAUST,Roderick,FAUST,189.8405737733526
Jeremy TOWNLEY,Jeremy,TOWNLEY,178.86808688776264
Alfred PINE,Alfred,PINE,186.56909476677274
Patrick HUGHES,Patrick,HUGHES,166.91729952056195
Donald CIESIELSKI,Donald,CIESIELSKI,174.5146084732355
Jerry KEANE,Jerry,KEANE,180.298359911379
Kevin WILLEM,Kevin,WILLEM,194.680575687912
John MOORE,John,MOORE,188.38582658467928
Christopher WELLINGTON,Christopher,WELLINGTON,172.2977586881723
Monroe MESSING,Monroe,MESSING,184.55857432261584
Isaac HERNANDEZ,Isaac,HERNANDEZ,188.83663280188318
Emiliano ARBOGAST,Emiliano,ARBOGAST,167.4408464483349
Marquis ALEXANDER,Marquis,ALEXANDER,170.80071136569148
Mike BAUTISTA,Mike,BAUTISTA,174.94187596727556
Albert HABERMAN,Albert,HABERMAN,175.31328987929956
Nathan HARMON,Nathan,HARMON,176.55952274175107
Gary BRESSLER,Gary,BRESSLER,175.8393566584431
Jordan CASTNER,Jordan,CASTNER,183.93493100201087
Tom FRADIN,Tom,FRADIN,174.70831417513133
John LJUCOVIC,John,LJUCOVIC,170.13442806993288
John CATINELLA,John,CATINELLA,177.76972920804448
Elbert ALI,Elbert,ALI,171.19394582199476
Frank TORRI,Frank,TORRI,187.03281334902582
Mark GRIGGS,Mark,GRIGGS,181.18022742318868
Andre STRINGER,Andre,STRINGER,187.63131061830123
Martin DICKERSON,Martin,DICKERSON,190.10673049456017
Emery INGLE,Emery,INGLE,182.48315088537768
Mark HORSMAN,Mark,HORSMAN,170.19035064731358
Malcolm LEMBERG,Malcolm,LEMBERG,189.33010965534217
Edward GLASER,Edward,GLASER,180.92827976702074
John MARTINS,John,MARTINS,175.15194083298144
Alfred WEINSTEIN,Alfred,WEINSTEIN,176.06471170803812
William BURKE,William,BURKE,170.7013098937552
James RANIERI,James,RANIERI,183.57742040212193
Brian STUEVE,Brian,STUEVE,182.78960491265565
Dale SMALL,Dale,SMALL,184.39410488693844
Duane HARRISON,Duane,HARRISON,171.3997294040992
James ROBLES,James,ROBLES,179.66337640129058
Kenneth TUNSTALL,Kenneth,TUNSTALL,177.09914635672584
Louie JONES,Louie,JONES,184.86418252752767
Albert MERTZ,Albert,MERTZ,185.84834887999378
Daniel GODWIN,Daniel,GODWIN,174.2738437716755
Jack SMITH,Jack,SMITH,183.4992905378694
William RADCLIFFE,William,RADCLIFFE,174.03490679413602
Robert MCCRAY,Robert,MCCRAY,192.6956938596038
Michael KABIR,Michael,KABIR,177.6936877231857
Christopher BRUNOT,Christopher,BRUNOT,187.06397061271105
Vernon BERGER,Vernon,BERGER,169.55351112911202
Avery KELLY,Avery,KELLY,170.23658045728598
Andrew STREICH,Andrew,STREICH,192.8074436287003
Ralph ELIJAH,Ralph,ELIJAH,184.11283964817272
Albert ISAAC,Albert,ISAAC,175.03460884908554
Isaac PRINZI,Isaac,PRINZI,177.29752784155698
James HART,James,HART,176.47177272871537
Paul MIDYETT,Paul,MIDYETT,182.20649636632655
Thomas DO,Thomas,DO,175.8361718292657
George MORGAN,George,MORGAN,183.97399669608257
Christopher HADNOT,Christopher,HADNOT,175.78527319686958
Howard ANTONE,Howard,ANTONE,187.22034037352003
Joseph ALEXANDER,Joseph,ALEXANDER,180.6145669454868
William NEIL,William,NEIL,180.81557293067198
Steven JONES,Steven,JONES,183.4619959778067
David HINES,David,HINES,171.96949319218635
Daniel WILLIAMS,Daniel,WILLIAMS,168.16918825420177
John KUREK,John,KUREK,189.2276231141313
Thomas CARILLO,Thomas,CARILLO,183.40856754379303
James GABRIEL,James,GABRIEL,169.5047876756562
Ronald CALHOUN,Ronald,CALHOUN,187.25277001409623
James PILLAR,James,PILLAR,170.35667125536372
Thomas MULLEN,Thomas,MULLEN,173.1638138860208
James BORDERS,James,BORDERS,183.7905382823797
Ari KLEM,Ari,KLEM,169.0906921320823
Kenneth GONZALEZ,Kenneth,GONZALEZ,185.13126492940205
Albert WATTENBARGER,Albert,WATTENBARGER,179.52267964741284
Jimmy JOHNSON,Jimmy,JOHNSON,172.26913303473012
Pedro LAWSON,Pedro,LAWSON,187.9888921718901
William LIMON,William,LIMON,171.60348337922554
Mario ROGERS,Mario,ROGERS,154.80675734080626
James BUTZ,James,BUTZ,174.9600140883153
Charles JOYNER,Charles,JOYNER,166.28067605453566
James RODRIGUEZ,James,RODRIGUEZ,190.00315974954154
David AMATO,David,AMATO,179.82882560111184
Reed LAY,Reed,LAY,183.25006826038393
John POWELL,John,POWELL,159.54544605580867
James PRUDEN,James,PRUDEN,166.45803614480752
Edward MASON,Edward,MASON,171.74594818300451
Calvin CORTES,Calvin,CORTES,170.04811594011443
Willie BOYCE,Willie,BOYCE,175.60601248591132
Jesse DUCOTE,Jesse,DUCOTE,194.675754894561
James SAXBY,James,SAXBY,177.46956021637286
Frank RAGLAND,Frank,RAGLAND,180.56919594159754
Augustus SANDBO,Augustus,SANDBO,171.90902809448804
Greg VERGARA,Greg,VERGARA,172.75450580376182
Sterling MANIES,Sterling,MANIES,174.99479211159536
Daniel WILSON,Daniel,WILSON,160.23045635602438
Patrick HUPFER,Patrick,HUPFER,183.6467661262366
Dimitri DRAIN,Dimitri,DRAIN,175.12023904113067
Guadalupe GILL,Guadalupe,GILL,168.00533440611775
Roger TORRES,Roger,TORRES,174.48240021264647
Anwar STRONG,Anwar,STRONG,170.70381973543925
Edward FOSTER,Edward,FOSTER,175.4450036419147
Paul ROSS,Paul,ROSS,181.399154651771
Robert KENNEY,Robert,KENNEY,160.73756839948757
Lee SMITH,Lee,SMITH,176.05311113795506
Grady TURNER,Grady,TURNER,181.91431704111272
Harley MYERS,Harley,MYERS,182.14567779708415
Richard KADEN,Richard,KADEN,172.4734561393415
Benjamin CHAFFMAN,Benjamin,CHAFFMAN,181.9572745002913
Theodore SAVORY,Theodore,SAVORY,184.04822583712078
Saul GESUALDO,Saul,GESUALDO,168.17183302604144
John WHITTEMORE,John,WHITTEMORE,184.87173871853057
Charles QUINTANAR,Charles,QUINTANAR,177.41314988358448
Cary LINDEMAN,Cary,LINDEMAN,183.3028295403425
Jon TOCZYLOWSKI,Jon,TOCZYLOWSKI,173.08174191926972
Maxwell RAND,Maxwell,RAND,175.46876707789397
Dale GOMEZ,Dale,GOMEZ,177.8436760031716
Sean KOLMER,Sean,KOLMER,175.64435452988135
Joseph ONEILL,Joseph,ONEILL,194.12712040630225
James REHMAN,James,REHMAN,175.11335805657905
Robert JACKSON,Robert,JACKSON,174.32038660502337
William TRINH,William,TRINH,172.73517668643888
Brian LARA,Brian,LARA,177.96029857590548
Roy LAI,Roy,LAI,180.28104757638835
Robert RITTGERS,Robert,RITTGERS,179.05880785494614
James CHAVEZ,James,CHAVEZ,182.09421871530927
Bobby MCLEAN,Bobby,MCLEAN,187.32974705767504
Lupe COTTLE,Lupe,COTTLE,166.80797738198686
Timothy HUBER,Timothy,HUBER,172.57990463823984
Ronald MAY,Ronald,MAY,190.84165364941612
Shawn SMITH,Shawn,SMITH,160.55242252514216
David HULTON,David,HULTON,183.31250648123236
Matthew JONES,Matthew,JONES,160.87731708240545
Samuel NI,Samuel,NI,189.68783598382825
Frederick MOUNGER,Frederick,MOUNGER,162.95993319648258
Jeremy DRINKARD,Jeremy,DRINKARD,179.22563465123932
Clarence GALINDO,Clarence,GALINDO,186.05664710774738
Luke RASMUSSEN,Luke,RASMUSSEN,178.828851648205
Henry MURPHY,Henry,MURPHY,188.23603335064337
Norman COLEY,Norman,COLEY,179.5250850892667
Nelson CLARK,Nelson,CLARK,174.24719584992278
William THOMPSON,William,THOMPSON,172.67575472275385
Dillard HENDERSON,Dillard,HENDERSON,195.386498032417
Gordon MORENO,Gordon,MORENO,185.61578636828847
Eric RHODES,Eric,RHODES,178.4905388000275
Leroy ANDREWS,Leroy,ANDREWS,181.69303602684943
Samuel MURILLO,Samuel,MURILLO,180.52122552436504
Raphael SMITH,Raphael,SMITH,181.02220770797686
William MIRANDA,William,MIRANDA,187.96033823108445
John NAVARRO,John,NAVARRO,187.3883017322031
Albert SOFER,Albert,SOFER,182.20798141966947
Bruno LISS,Bruno,LISS,186.3642021505063
George BUELL,George,BUELL,181.07364704844363
Nathan DILORENZO,Nathan,DILORENZO,185.51899953643994
George RAINE,George,RAINE,178.42439665391376
Alfred BRYANT,Alfred,BRYANT,180.21495017148325
Edward KIM,Edward,KIM,171.46762520230706
Edward GIMENEZ,Edward,GIMENEZ,172.01943063648355
Robert ATKIN,Robert,ATKIN,187.01743613613365
Joseph BROWN,Joseph,BROWN,193.25955569151535
Kirk MEHLENBACHER,Kirk,MEHLENBACHER,170.64792180848974
Ernest FIELDS,Ernest,FIELDS,179.20912725766144
Richard CLEMENTS,Richard,CLEMENTS,179.35535569089265
Anthony KIM,Anthony,KIM,170.79125037150322
Kenneth SMITH,Kenneth,SMITH,182.99400507799865
Anthony LITTLE,Anthony,LITTLE,182.03133418271955
William ALLEN,William,ALLEN,175.32859829085143
